0.52867,0.52867
0.59249,0.59249
0.69511,0.69511
0.71827,0.71827
0.52842,0.52842
0.29533,0.29533
0.17588,0.17588
0.14865,0.14865
0.17372,0.17372
0.23775,0.23775
0.31875,0.31875
0.36174,0.36174
0.33169,0.33169
0.27823,0.27823
0.25911,0.25911
0.26876,0.26876
0.26998,0.26998
0.24511,0.24511
0.20211,0.20211
0.15155,0.15155
0.10881,0.10881
0.091951,0.091951
0.10998,0.10998
0.168,0.168
0.25646,0.25646
0.34416,0.34416
0.39642,0.39642
